eid,oid,time,lng,lat
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,929304d0-ae41-407a-bf24-6e3f91dcb42f,2014-07-23T05:09:01Z,101.0119,2.7892
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,52b704cc-6d6d-48c9-8b98-b6f14612806f,2014-07-23T05:09:43Z,101.0141,2.7878
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,8e47646c-824e-493b-baf8-9508a06d8808,2014-07-23T05:10:52Z,101.0179,2.7855
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,4838ae2c-b5d0-47d1-bcf5-789689f30b26,2014-07-23T05:11:53Z,101.0212,2.7835
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,f221829f-6380-4c68-8f18-e49d13772559,2014-07-23T05:12:52Z,101.0245,2.7815
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,4f606fa4-56da-4960-8cd6-23bcfd40175a,2014-07-23T05:15:12Z,101.0321,2.7769
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,1b4cccd8-179a-41dd-9843-fb7774ca450c,2014-07-23T05:16:12Z,101.0354,2.7749
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,7b9efbd6-0aee-4cf4-b15f-c4c88d16bf80,2014-07-23T05:17:22Z,101.0392,2.7727
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,312c3fa0-90c6-43ff-9f93-d84a4cd1f42c,2014-07-23T05:19:12Z,101.0452,2.7691
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,df4c8155-7970-48d1-91c6-0349c60fb4fa,2014-07-23T05:20:02Z,101.048,2.7675
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,78e4e289-91c6-4eac-8fb4-aa88cce6969f,2014-07-23T05:22:12Z,101.055,2.7633
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,b7fb0413-2a5f-4717-b7ec-b245d46aded8,2014-07-23T05:22:53Z,101.0572,2.762
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,24e7bfff-724e-4a31-a188-52748eed08fc,2014-07-23T05:23:21Z,101.0588,2.761
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,204d27af-1bc1-4cd4-90c2-92717466b6e6,2014-07-23T05:24:12Z,101.0615,2.7594
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,ba8169d6-eebd-4759-a3f9-b3371eab5792,2014-07-23T05:24:53Z,101.0637,2.7581
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,c9551609-9ac5-4430-880d-19a5ae0f5ae2,2014-07-23T05:26:02Z,101.0675,2.7559
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,b1cf9824-8c54-4451-8e51-4ea1148b18e9,2014-07-23T05:26:42Z,101.0697,2.7546
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,d154bf30-c70d-4731-815a-a6faa1a7ca71,2014-07-23T05:27:42Z,101.0729,2.7527
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,fbbaa005-d893-4836-85d6-5d027e3f49e2,2014-07-23T05:28:22Z,101.0751,2.7514
f20b7f7b-9331-4f3c-9437-c3d93d6dda3a,11ff702e-da4d-4691-85b7-fa49bab3e6d3,2014-07-23T05:29:52Z,101.0801,2.7485
f215f9f4-67d5-43b9-b6bb-d29f99a43cd3,d5819423-d285-43e2-a630-dd8d20fcfcaf,2014-07-23T06:56:50Z,100.5655,3.2116
f21cb163-248f-454c-b21c-eaaefb01e691,2ed550bd-177a-4892-b83e-95dd0a55f9c7,2014-07-23T07:41:56Z,101.02,2.8212
f26a8159-cf33-4eed-b489-132c60ce91ac,3198d827-a8a8-471f-83d1-97b14672c71c,2014-07-23T07:42:17Z,100.4082,3.4898
f2b5d3af-0bbd-4d12-8368-5345bbda8b37,b26472c3-016f-4b5d-b742-9d80c76a892a,2014-07-23T05:51:59Z,100.8151,3.0063
f2e9b54a-9010-426b-94ef-e87b56ac70af,8caae555-fe06-42ca-aeb7-ac5f43e801f7,2014-07-23T07:16:10Z,100.6969,3.6117
f2fe5e7c-b2fc-43b2-a070-6cf2261dcec8,f77f35fc-2247-44f0-b1aa-03235172d809,2014-07-23T06:57:05Z,100.795,2.8869
f306e989-515f-482c-8556-c1b543c7d248,4d379ca2-ac08-485a-a76a-e7161dc58b90,2014-07-23T07:28:16Z,100.409,3.275
f3138cf4-0316-4063-8fca-2bf623c75e5d,ec275399-50e4-4d58-92f3-adbc3fc69b31,2014-07-23T07:49:44Z,100.0088,3.6567
f33d1b05-7973-4091-8aac-4a4f533ce422,fc5a9276-af94-44f0-bd3e-63138a6ea567,2014-07-23T06:33:26Z,100.9481,2.8687
f36c285e-53d9-4af6-b3ff-840bec6e1167,c95dd071-0e7b-42e0-9799-e2b55ef09bcb,2014-07-23T06:53:26Z,100.3114,3.3765
f37bc191-bf05-48ab-867a-232f5b2889c4,cafe557b-6d9d-4e51-a933-e9f54f1c8601,2014-07-23T07:16:20Z,100.3752,3.3089
f380b969-c7fe-43e8-951f-e11184465975,b29e81d0-e219-49f1-a5c1-b11f8b1054cf,2014-07-23T08:17:44Z,100.944,2.8556
f3b80b91-aeff-4a4a-8eed-9aa24b8458b5,40dc7d56-c921-4f67-957c-ad2bbc67a94b,2014-07-23T05:38:03Z,100.984,2.8157
f3e1b736-12ec-4af7-9090-bc0320205350,7aebb89b-88dd-4d0a-a930-77e865258adf,2014-07-23T08:57:20Z,100.2284,3.5065
f427aa81-68f7-4f97-b695-9fa44320f2ed,f4765b21-7ab0-4dbc-a9b5-46ac5e684c24,2014-07-23T07:16:20Z,100.5883,3.1577
f47b02ff-c9b0-4ebc-b46a-9e2a5d0ab4a8,4098bc49-09e6-4a74-955c-113e4510bbf9,2014-07-23T08:43:39Z,100.5135,3.2432
f5126d2f-2196-4fd9-87ed-d6094f683bee,c25041fe-feef-45f5-876a-0632eafde48c,2014-07-23T05:14:57Z,100.3125,3.4377
f5695ad7-bf8c-4a9b-b0a3-9050504dcba1,0183a063-b256-40b4-b389-d5b5e704c753,2014-07-23T08:43:42Z,100.4291,3.3076
f5bd2029-48f3-477c-8480-b710e4263454,715080f0-7e4d-4c2d-bba1-82feabacf2b0,2014-07-23T07:02:15Z,100.8941,2.9043
f5f66e00-d31c-4a64-9b8f-e3d3588c6091,59c9458e-aa73-429c-919a-e6338d5933f1,2014-07-23T07:12:16Z,100.9955,2.8044
f61c1456-a6d9-4e82-babc-9e2a4457f9bd,ff5aace7-8b0b-4c49-9349-ef38657b7b9c,2014-07-23T08:47:08Z,100.5641,3.2229
f61c34df-31a1-4819-a205-6b8b9ac5b72d,10d9c585-f55f-41a2-afb8-38f99a63a29a,2014-07-23T05:07:09Z,100.8882,2.9033
f62728a7-57b5-4206-9133-64bf53041ef0,6bd5b55f-4cf9-48ca-aba2-086fda8a872e,2014-07-23T08:48:52Z,100.3405,3.4639
f62a5ce2-f240-4f3b-b614-864b3248d282,af97ecf1-2923-4203-b8f5-41eeec92189a,2014-07-23T05:59:00Z,100.6897,3.1166
f6d7b0ff-4397-45fb-8f1e-6378ace9dcbf,c12b96ce-3bff-4efa-bc16-b8caaba294e7,2014-07-23T05:34:10Z,100.4532,3.4004
f6f7be96-2600-4d72-a128-b83dabb94781,4e20e72c-6956-4dd4-9cca-037c1019f985,2014-07-23T08:34:35Z,100.2279,3.5388
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,36e53860-05d8-4aa7-9f91-02e9d30ad9c0,2014-07-23T05:01:03Z,100.3655,3.3957
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,a33e6266-50a4-4c43-b034-6d6397d57878,2014-07-23T05:01:22Z,100.3643,3.3966
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,9d0c44f2-8181-4f4d-a7b2-f87b591dddbd,2014-07-23T05:03:15Z,100.357,3.4024
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,0910c2ca-6d91-4f50-86f2-b4b8b224287b,2014-07-23T05:04:51Z,100.351,3.4072
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,bda63fba-6c58-4168-9d2d-f20b887eaf21,2014-07-23T05:05:09Z,100.3498,3.4081
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,14a3725e-71bf-476a-88ca-01c57d3b7cb2,2014-07-23T05:05:57Z,100.3468,3.4105
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,3a3e75f9-2a03-40f8-b2d3-ba5bdf039e04,2014-07-23T05:06:03Z,100.3465,3.4108
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,2d55f4a2-dec7-4989-bcfc-026b9cf675ee,2014-07-23T05:06:39Z,100.3442,3.4127
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,4ab02f3e-0718-45ce-ae7a-85bfdd99ad9b,2014-07-23T05:07:45Z,100.34,3.416
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,19e700f7-2b5d-45e7-bb97-41d4fe999009,2014-07-23T05:08:27Z,100.3369,3.4185
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,78d2d14f-ad34-41d3-a8d0-72962f31d592,2014-07-23T05:08:39Z,100.336,3.4192
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,cadb4cb3-519c-48f0-9af2-a198cd092f15,2014-07-23T05:08:51Z,100.3351,3.4199
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,abce8949-69e2-474d-a389-8744e2815ac4,2014-07-23T05:09:21Z,100.3332,3.4213
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,bfd36c87-12d8-427b-9196-ca6ffe53bd58,2014-07-23T05:10:33Z,100.3288,3.4249
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,2bb2aa5a-7fa5-4039-8b1c-639371ff8f2e,2014-07-23T05:11:09Z,100.3266,3.4266
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,f577b52b-93f8-4649-a665-b39a7388d34f,2014-07-23T05:11:52Z,100.3242,3.4284
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,2332d9de-6a4b-48bc-ba84-e27e34881a78,2014-07-23T05:12:15Z,100.3228,3.4296
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,c8daf84f-005c-404b-8bc0-7217ab6d7679,2014-07-23T05:13:53Z,100.3166,3.4344
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,59b1dae6-26cf-4e24-9c43-c74060635398,2014-07-23T05:14:15Z,100.3152,3.4356
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,a76542c2-8324-45f7-9f62-987f241f446f,2014-07-23T05:14:45Z,100.3132,3.4371
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,98cffdc6-a4d6-460d-bd3f-e51a3211d739,2014-07-23T05:14:52Z,100.3129,3.4374
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,6430ce6d-c71c-41d8-803a-c9f84294b3e6,2014-07-23T05:16:04Z,100.3084,3.441
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,c92a056a-2b3d-4b78-8981-0e31ad38ab5a,2014-07-23T05:19:21Z,100.296,3.4513
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,662f8085-7510-405a-b7a0-d8132e7d6019,2014-07-23T05:20:04Z,100.2935,3.4536
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,6723e3a4-34f2-419e-847b-079dd05f7c0b,2014-07-23T05:21:04Z,100.29,3.457
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,d41fadc2-5e87-4101-8d1f-742b987f9fb5,2014-07-23T05:23:04Z,100.2824,3.4642
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,b14f9e36-cba6-44f5-8881-060b48b7751e,2014-07-23T05:23:33Z,100.2812,3.4653
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,ceb9ccdd-2469-4fa1-bf37-707a92dd1ffa,2014-07-23T05:23:45Z,100.2805,3.466
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,3da90cef-98ac-4c51-b1d6-6f8cd44f8d64,2014-07-23T05:24:58Z,100.2763,3.47
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,aadceb7a-2522-4ea8-b1b6-b5ecde811188,2014-07-23T05:25:09Z,100.2756,3.4707
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,d75b7afb-57ac-4202-b2b8-9b021fb01946,2014-07-23T05:25:58Z,100.2728,3.4734
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,04151827-b6dd-4151-b2a1-e314926643ee,2014-07-23T05:26:14Z,100.2718,3.4743
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,e89d14fd-e6b4-486d-9092-65d86b34948e,2014-07-23T05:26:27Z,100.2711,3.475
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,e31bd49b-c5ab-4383-94e0-269f4a9e6e97,2014-07-23T05:26:33Z,100.2707,3.4754
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,6c7aa0a8-e60e-4021-a7d8-25e0ccd9f653,2014-07-23T05:28:15Z,100.2649,3.4811
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,80b8e86c-844d-4af2-bdbd-8d9bfa43ef72,2014-07-23T05:28:45Z,100.2632,3.4827
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,ea32c6cd-266f-4488-8dcb-1aa2754e22c0,2014-07-23T05:29:33Z,100.2604,3.4854
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,02e5c907-6d6e-444e-bfa4-57aea450b6bd,2014-07-23T05:29:38Z,100.2602,3.4857
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,de9f1c72-2973-48f2-abb9-5fe18af0259b,2014-07-23T05:31:45Z,100.2528,3.4926
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,15e57847-f39a-4af9-b8a5-9db1370c7ed3,2014-07-23T05:32:16Z,100.251,3.4942
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,b055c795-7b12-4932-a1c5-552bebcf0c49,2014-07-23T05:32:45Z,100.2492,3.4958
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,b00c4914-54a3-4999-a5c2-7e5b2ffe673b,2014-07-23T05:34:34Z,100.2429,3.5016
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,bb729d36-be80-4b56-a7f0-739e119f9e08,2014-07-23T05:35:06Z,100.2408,3.5034
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,c7611d05-d8f0-4146-a257-6073fc46358e,2014-07-23T05:35:21Z,100.2401,3.504
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,74384beb-51f9-4ced-a95e-9f8358922697,2014-07-23T05:36:20Z,100.2365,3.5071
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,b819e3f3-435a-4510-a859-b17afe9c09d3,2014-07-23T05:36:45Z,100.235,3.5085
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,dbffa98e-3c12-4ace-bb0a-bef8ac52d5d3,2014-07-23T05:38:00Z,100.2304,3.5125
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,0acb25ef-f27d-4345-9207-b5ba1ed7a0eb,2014-07-23T05:38:49Z,100.2275,3.515
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,60bea5aa-4841-4be6-b088-63123984e6e6,2014-07-23T05:40:24Z,100.2218,3.5199
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,66b71238-f3c0-4f66-a4e9-d44447fcc115,2014-07-23T05:43:39Z,100.2102,3.5299
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,f5a44244-8d2c-4b7f-8103-b4e33b55e0fc,2014-07-23T05:46:28Z,100.2001,3.5386
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,f5dae477-9dc5-4d56-be41-43f6aa92f5ec,2014-07-23T05:46:45Z,100.1991,3.5395
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,3d1fdb30-8fa0-4825-9e57-3c2ef7c91e87,2014-07-23T05:47:57Z,100.1946,3.5433
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,e36d0b79-aa86-48b5-a7b9-93e54f361e92,2014-07-23T05:48:21Z,100.1932,3.5446
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,d4db4e45-9cb1-451d-a903-29bc728b5561,2014-07-23T05:52:21Z,100.1789,3.5574
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,94a42e5b-34ee-42aa-956b-f28cafee2fd8,2014-07-23T05:53:21Z,100.1756,3.5608
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,1c1249dc-ad35-49ec-990c-eead9bd52125,2014-07-23T05:54:57Z,100.1705,3.5666
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,e9eeaa9b-d9ad-4383-867a-90b36385622c,2014-07-23T05:55:03Z,100.1702,3.5669
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,30a4a883-7ca6-4325-b462-b64528197ce7,2014-07-23T05:56:27Z,100.1656,3.5727
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,db8cde62-1797-460b-b6eb-b8388ae016f4,2014-07-23T05:56:57Z,100.1644,3.5743
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,f6857a5f-0c3c-4aea-8cd9-d99c643a2ca3,2014-07-23T05:57:39Z,100.1624,3.5768
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,f09ad885-ec9e-4ec0-a3b8-276331f91345,2014-07-23T05:57:51Z,100.1618,3.5775
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,749c2443-f68e-40b6-8157-cc30dfb0d1b0,2014-07-23T05:58:33Z,100.1597,3.5802
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,b09cbd82-6871-46ea-8bd4-4c1f955cf5c5,2014-07-23T05:58:51Z,100.1589,3.5812
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,658cdba6-fd54-4aca-b3e3-b346b3e4633a,2014-07-23T05:59:09Z,100.158,3.5824
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,64791838-868a-42b3-8d66-73a3706c6a58,2014-07-23T06:01:03Z,100.1523,3.5896
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,8095e599-a24a-40de-9217-fd3c5546b4f4,2014-07-23T06:01:15Z,100.1518,3.5903
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,c2b2cae4-c5ec-4810-a440-4c2e0415ec34,2014-07-23T06:01:27Z,100.1512,3.591
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,56c80455-40a2-4956-8f39-f4078ac14031,2014-07-23T06:02:03Z,100.1493,3.5934
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,9e8e3497-8fe4-45fa-adca-c38679fcbcc5,2014-07-23T06:02:39Z,100.1476,3.5956
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,8d8956a9-4d47-4716-a7a9-1d4b07140721,2014-07-23T06:05:46Z,100.1384,3.6072
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,f2d8421d-706e-48fe-8f60-31ba7be8a2b3,2014-07-23T06:05:51Z,100.1381,3.6076
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,a7f73d5f-549d-489a-a060-2c9d72a364e3,2014-07-23T06:06:03Z,100.1375,3.6084
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,14c64a2e-3c7a-44c5-9c6a-58d4b722ccdf,2014-07-23T06:07:22Z,100.1336,3.6134
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,83f583c3-b885-4cae-a151-a2d14028409c,2014-07-23T06:07:45Z,100.1324,3.6149
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,e2ef003c-a4c3-4e44-9a98-22750a672e78,2014-07-23T06:08:57Z,100.1284,3.62
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,49be987e-df64-42f2-9d2d-f70eaf8f9f39,2014-07-23T06:10:15Z,100.1248,3.6244
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,d967a3c0-3dec-43e4-b9f9-2b219246fcc9,2014-07-23T06:11:21Z,100.1211,3.6278
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,4ab05797-327d-4085-a643-145b63a626f7,2014-07-23T06:16:03Z,100.1028,3.6409
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,a25967ac-2b53-4ef1-b007-47d68a79708a,2014-07-23T06:16:21Z,100.1017,3.6418
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,432be6fb-af2d-4217-950d-80e232d2db93,2014-07-23T06:20:34Z,100.0865,3.6552
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,6c3818dd-8164-47ed-8432-4ba8f0e8b86e,2014-07-23T06:21:02Z,100.0848,3.6568
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,98334392-0cce-4f26-9a46-039aacbb7171,2014-07-23T06:21:21Z,100.0835,3.6582
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,22b57dd7-a076-4f43-9dff-9b4c56a84bea,2014-07-23T06:21:27Z,100.083,3.6587
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,054308de-8a4f-4a8d-b4e5-bdcf54c85a14,2014-07-23T06:23:09Z,100.0775,3.6639
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,63d92b3b-f689-4fb3-a0b1-87f58af6cb68,2014-07-23T06:23:15Z,100.0772,3.6642
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,8b4f72fe-2eec-4921-9029-47d13ec45794,2014-07-23T06:24:09Z,100.074,3.6672
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,84f574a1-4b49-43c2-8ca2-a75925634ae8,2014-07-23T06:25:03Z,100.0709,3.6702
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,b57bfc5a-61b4-47e8-ae21-b81ba98a1f89,2014-07-23T06:26:11Z,100.067,3.6738
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,1f9e9406-c36d-4066-852c-2f43f68a70b9,2014-07-23T06:29:04Z,100.0559,3.6829
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,361dec20-adee-41a6-bb09-17352feb03cf,2014-07-23T06:29:21Z,100.0551,3.6835
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,2b9d17d2-a4c6-496f-852f-712e3e83aefd,2014-07-23T06:30:39Z,100.0502,3.6874
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,5bd24f86-0fe6-4389-b897-689b325c7efd,2014-07-23T06:30:45Z,100.0498,3.6877
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,bdee6bee-5eeb-4e54-a2d0-3ce18ae23407,2014-07-23T06:34:26Z,100.0356,3.6986
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,447456f2-f8e3-425e-a25b-acebfddd6e81,2014-07-23T06:34:39Z,100.0348,3.6992
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,e82780fa-a2bb-4223-8c6e-8f4f03325c13,2014-07-23T06:35:11Z,100.0328,3.7008
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,f68c18ba-438d-4cb4-b8fc-9a79fbd8c408,2014-07-23T06:37:04Z,100.0253,3.7065
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,e0a9e6e2-e07a-4015-b9de-f151a8d457d2,2014-07-23T06:37:21Z,100.0241,3.7074
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,76aae24d-6e34-4cab-b925-fd300ec54b98,2014-07-23T06:38:09Z,100.0209,3.7099
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,32af405f-f050-45c8-973a-f7272b27ad66,2014-07-23T06:38:15Z,100.0206,3.7101
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,8ff7c790-6d13-4222-a5e4-abbaa3f44584,2014-07-23T06:38:21Z,100.0202,3.7104
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,bdacf76a-5a33-468b-af1c-dc52206ead30,2014-07-23T06:39:57Z,100.0139,3.7152
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,ef9b0040-d887-4173-a861-e2d21dc21d51,2014-07-23T06:41:46Z,100.0068,3.7206
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,b21337ea-a689-4665-8f53-4205996afc7c,2014-07-23T06:43:39Z,99.9995,3.7264
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,87e13d08-19f0-44b1-8482-1eb613aaa335,2014-07-23T06:45:09Z,99.9938,3.7308
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,c2fda8f7-f9f4-449f-819d-0e0f506e9096,2014-07-23T06:45:14Z,99.9935,3.7311
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,a85cf6b2-027d-43f2-9af9-60e7f87dff24,2014-07-23T06:46:15Z,99.9896,3.7342
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,f10a979e-d783-49e0-bbb6-fee39a5a6edf,2014-07-23T06:51:45Z,99.9687,3.7506
f705034f-1f31-43fa-9e0b-c8ce4f6df5be,1df2af2a-3823-4642-b7e0-2f6948db3cce,2014-07-23T06:51:57Z,99.968,3.7512
f73932aa-f674-4669-b88b-127ee74a64cb,549739b3-e6e9-40fa-b345-78d927f9c682,2014-07-23T08:21:58Z,100.8103,3.0229
f753e2d3-b329-4e86-8042-365d734e1820,3e1c32af-7422-4686-8f51-4d5a7f6ce7a0,2014-07-23T07:02:15Z,100.391,3.5107
f810164e-bf97-4a2f-8775-36a275ea82ef,2bdd5bf0-9f06-41b7-96d2-8ef553fe2fb4,2014-07-23T08:10:17Z,101.0091,2.794
f824819e-91af-44e0-b742-33ef70cbc072,debb5b21-f9fb-4674-b7f4-9a1a65b00605,2014-07-23T08:57:39Z,100.5565,3.208
f863869f-483a-4c18-97c8-68ba40c2ba51,13b596cf-965c-42ea-9659-cac75b32af31,2014-07-23T08:56:55Z,101.0107,2.7939
f8b59cb4-a565-4507-9ae6-0da579801f8d,9276c1ea-7497-4f68-bb90-7c0d2e82c450,2014-07-23T06:53:09Z,100.7836,3.5561
f8b87953-c846-4086-a732-8d699b4de259,34a589f9-be23-4610-b3fc-45350475839f,2014-07-23T08:28:12Z,100.1474,3.7214
f8d1ee24-deea-4497-be85-8092eca63f98,5f366b50-02ce-4ac4-8266-a8803f1f57ab,2014-07-23T06:34:03Z,101.0237,2.8501
f8f5d448-b4d8-45d1-92fc-304ddb97b6e9,bf99cc99-065c-4621-8f95-922833c1e59f,2014-07-23T08:14:21Z,100.42,3.3168
f938f84f-0d40-496b-a380-7d12e6eb882d,988c63d3-a9fc-43aa-86f0-850b165add9f,2014-07-23T07:36:50Z,100.7096,3.1915
f96c2235-2f5d-49cf-a87c-110644c6a7fd,313701b6-5af2-4b67-a529-61c8dd3f4d29,2014-07-23T05:51:58Z,101.0151,2.7849
f988b81d-c740-44c4-bb60-991f45f7c60b,e69a3d79-5008-4a3f-9c0d-6ac34747c570,2014-07-23T07:49:25Z,100.3013,3.623
f9bbfbe0-5b6b-4a77-9a0d-2f623873973d,4df4deb1-3dcf-468d-a91c-ba49ed6b7955,2014-07-23T05:06:13Z,100.516,3.3391
f9bbfbe0-5b6b-4a77-9a0d-2f623873973d,c9574331-e145-4122-a036-0dd72a68c298,2014-07-23T05:12:13Z,100.503,3.3531
f9bbfbe0-5b6b-4a77-9a0d-2f623873973d,c8c69173-7043-4d1c-acd9-df467f24f21d,2014-07-23T05:13:54Z,100.4994,3.3568
f9bbfbe0-5b6b-4a77-9a0d-2f623873973d,d88ec40f-dc23-408f-ad61-7bcb4a8bc09d,2014-07-23T05:14:04Z,100.499,3.3572
f9bbfbe0-5b6b-4a77-9a0d-2f623873973d,dab4be8c-8608-4d6d-afb2-60930fd4aa01,2014-07-23T05:14:22Z,100.4983,3.3579
f9bbfbe0-5b6b-4a77-9a0d-2f623873973d,d084f595-6c31-4a86-a48f-a6cfe58e8015,2014-07-23T05:35:40Z,100.4498,3.4038
